call_volume,datetime,tempmax,tempmin,temp,feelslike,precip,preciptype,snow,snowdepth,windgust,windspeed,windspeedmax,severerisk,conditions,description
53,2024-03-30,65.0,41.9,52.2,49.8,0.0,,0.0,0.0,28.0,18.3,18.3,10.0,Partially cloudy,Partly cloudy throughout the day.
41,2024-03-31,62.1,35.0,48.7,48.3,0.0,,0.0,0.0,18.1,9.7,9.7,10.0,Partially cloudy,Becoming cloudy in the afternoon.
35,2024-04-01,69.9,38.0,53.1,52.0,0.0,,0.0,0.0,14.3,9.0,9.0,10.0,Partially cloudy,Partly cloudy throughout the day.
45,2024-04-02,77.9,43.0,57.0,56.2,0.0,,0.0,0.0,27.7,17.8,17.8,10.0,Partially cloudy,Partly cloudy throughout the day.
61,2024-04-03,51.8,42.3,46.8,45.2,0.528,rain,0.0,0.0,17.4,9.3,9.3,10.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
59,2024-04-04,47.8,37.0,41.6,38.9,0.257,rain,0.8,0.0,17.4,13.5,13.5,10.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.
51,2024-04-05,53.7,33.0,43.2,39.5,0.002,rain,0.0,0.0,20.8,14.7,14.7,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
51,2024-04-06,51.9,40.8,46.6,43.4,0.052,rain,0.0,0.0,26.6,16.2,16.2,10.0,"Rain, Overcast",Cloudy skies throughout the day with rain.
49,2024-04-07,55.8,43.0,49.1,47.7,0.038,rain,0.0,0.0,20.8,14.3,14.3,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
49,2024-04-08,60.0,42.0,50.7,50.0,0.0,,0.0,0.0,15.0,10.1,10.1,10.0,Partially cloudy,Partly cloudy throughout the day.
36,2024-04-09,63.7,46.1,54.2,53.6,0.022,rain,0.0,0.0,13.6,9.3,9.3,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.
31,2024-04-10,65.9,38.8,51.0,50.4,0.0,,0.0,0.0,16.1,7.8,7.8,10.0,Partially cloudy,Becoming cloudy in the afternoon.
46,2024-04-11,64.0,40.0,50.7,50.0,0.001,rain,0.0,0.0,21.9,12.0,12.0,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
49,2024-04-12,62.1,47.0,53.6,52.8,0.055,rain,0.0,0.0,21.5,13.8,13.8,10.0,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.
45,2024-04-13,56.3,42.2,51.5,51.4,0.51,rain,0.0,0.0,12.1,12.2,12.2,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
40,2024-04-14,61.9,47.8,53.3,52.8,0.022,rain,0.0,0.0,25.3,16.2,16.2,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
52,2024-04-15,58.8,44.2,50.8,50.1,0.0,,0.0,0.0,16.1,11.3,11.3,10.0,Overcast,Cloudy skies throughout the day.
55,2024-04-16,56.8,42.2,48.7,47.3,0.0,,0.0,0.0,18.6,9.9,9.9,10.0,Partially cloudy,Partly cloudy throughout the day.
48,2024-04-17,62.1,35.8,47.6,44.2,0.0,,0.0,0.0,36.9,18.1,18.1,10.0,Clear,Clear conditions throughout the day.
50,2024-04-18,68.1,35.9,52.0,50.0,0.0,,0.0,0.0,41.4,15.8,15.8,10.0,Clear,Clear conditions throughout the day.
37,2024-04-19,71.9,38.3,55.3,54.3,0.0,,0.0,0.0,16.1,10.2,10.2,10.0,Clear,Clear conditions throughout the day.
42,2024-04-20,67.8,40.8,52.0,51.3,0.0,,0.0,0.0,81.6,19.3,19.3,10.0,Partially cloudy,Becoming cloudy in the afternoon.
38,2024-04-21,63.0,34.1,48.5,47.9,0.0,,0.0,0.0,23.7,15.0,15.0,10.0,Partially cloudy,Partly cloudy throughout the day.
45,2024-04-22,66.9,38.1,51.4,49.2,0.0,,0.0,0.0,39.1,15.8,15.8,10.0,Partially cloudy,Partly cloudy throughout the day.
41,2024-04-23,74.6,39.0,56.3,55.8,0.0,,0.0,0.0,16.6,11.8,11.8,10.0,Partially cloudy,Partly cloudy throughout the day.
34,2024-04-24,64.8,40.8,53.0,51.7,0.0,,0.0,0.0,15.0,8.0,8.0,10.0,Partially cloudy,Partly cloudy throughout the day.
45,2024-04-25,56.9,50.0,52.8,52.6,0.225,rain,0.0,0.0,32.2,22.6,22.6,10.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
38,2024-04-26,56.0,48.8,51.9,50.7,0.079,rain,0.0,0.0,22.4,15.0,15.0,10.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
46,2024-04-27,55.9,43.3,50.6,49.2,0.052,rain,0.0,0.0,19.7,14.8,14.8,10.0,"Rain, Overcast",Cloudy skies throughout the day with rain.
51,2024-04-28,56.8,45.0,51.4,50.2,0.023,rain,0.0,0.0,26.8,13.4,13.4,10.0,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.
57,2024-04-29,56.7,41.1,48.8,46.2,0.231,rain,0.0,0.0,28.4,15.8,15.8,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
50,2024-04-30,55.2,39.1,47.2,44.1,0.074,rain,0.0,0.0,27.3,17.7,17.7,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
54,2024-05-01,59.9,37.7,48.5,47.1,0.065,rain,0.0,0.0,12.5,10.2,10.2,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
38,2024-05-02,60.9,46.9,53.5,52.4,0.318,rain,0.0,0.0,24.8,15.4,15.4,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
61,2024-05-04,52.0,47.0,48.7,46.5,0.925,rain,0.0,0.0,20.8,10.1,10.1,10.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
31,2024-05-05,53.9,44.9,48.7,45.8,0.03,rain,0.0,0.0,24.2,17.2,17.2,10.0,"Rain, Overcast",Cloudy skies throughout the day with rain.
56,2024-05-06,56.8,46.8,50.0,47.5,0.182,rain,0.0,0.0,29.9,19.3,19.3,10.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
14,2024-05-07,57.1,42.0,49.5,47.9,0.06,rain,0.0,0.0,16.8,7.8,7.8,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
45,2024-05-08,65.1,36.0,51.0,49.7,0.0,,0.0,0.0,27.7,19.3,19.3,10.0,Partially cloudy,Partly cloudy throughout the day.
55,2024-05-09,79.1,45.7,61.1,60.1,0.0,,0.0,0.0,28.4,18.1,18.1,10.0,Clear,Clear conditions throughout the day.
59,2024-05-10,84.9,46.2,66.7,66.7,0.0,,0.0,0.0,18.3,9.0,9.0,10.0,Clear,Clear conditions throughout the day.
48,2024-05-11,88.0,52.8,69.5,69.4,0.0,,0.0,0.0,15.2,9.4,9.4,10.0,Clear,Clear conditions throughout the day.
56,2024-05-12,80.0,48.1,63.7,63.7,0.0,,0.0,0.0,20.8,9.2,9.2,10.0,Clear,Clear conditions throughout the day.
58,2024-05-13,74.9,46.4,61.0,60.9,0.0,,0.0,0.0,21.9,11.6,11.6,10.0,Partially cloudy,Becoming cloudy in the afternoon.
41,2024-05-14,74.1,47.9,60.8,60.3,0.0,,0.0,0.0,26.4,18.2,18.2,10.0,Partially cloudy,Partly cloudy throughout the day.
49,2024-05-15,80.1,52.1,65.5,65.5,0.0,,0.0,0.0,22.1,15.8,15.8,10.0,Partially cloudy,Partly cloudy throughout the day.
60,2024-05-16,75.7,48.8,62.2,62.1,0.0,,0.0,0.0,26.4,14.1,14.1,10.0,Clear,Clear conditions throughout the day.
39,2024-05-17,67.9,45.1,57.5,57.4,0.0,,0.0,0.0,19.2,12.5,12.5,10.0,Partially cloudy,Clearing in the afternoon.
42,2024-05-18,63.8,42.2,53.0,51.6,0.0,,0.0,0.0,23.3,16.1,16.1,10.0,Partially cloudy,Partly cloudy throughout the day.
49,2024-05-19,62.7,44.9,53.0,52.7,0.001,rain,0.0,0.0,20.1,14.6,14.6,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.
46,2024-05-20,66.9,37.0,52.8,52.1,0.0,,0.0,0.0,21.9,13.6,13.6,10.0,Partially cloudy,Partly cloudy throughout the day.
32,2024-05-21,67.6,38.9,53.8,53.5,0.022,rain,0.0,0.0,17.4,11.2,11.2,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
41,2024-05-22,61.8,48.8,55.4,55.4,0.001,rain,0.0,0.0,29.5,17.9,17.9,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.
49,2024-05-23,67.9,42.5,55.4,54.7,0.0,,0.0,0.0,18.3,11.3,11.3,10.0,Partially cloudy,Partly cloudy throughout the day.
58,2024-05-24,70.9,45.2,57.3,57.1,0.0,,0.0,0.0,21.3,12.7,12.7,10.0,Partially cloudy,Partly cloudy throughout the day.
49,2024-05-25,62.0,48.0,55.1,54.9,0.0,,0.0,0.0,16.8,10.3,10.3,10.0,Partially cloudy,Partly cloudy throughout the day.
34,2024-05-26,73.8,39.8,56.7,56.3,0.0,,0.0,0.0,24.2,9.4,9.4,10.0,Clear,Clear conditions throughout the day.
33,2024-05-27,75.8,44.1,59.2,59.0,0.0,,0.0,0.0,23.0,9.4,9.4,10.0,Partially cloudy,Partly cloudy throughout the day.
46,2024-05-28,64.8,49.9,57.6,57.6,0.0,,0.0,0.0,18.8,12.4,12.4,10.0,Partially cloudy,Partly cloudy throughout the day.
35,2024-05-29,65.0,46.2,56.6,56.5,0.002,rain,0.0,0.0,18.6,8.8,8.8,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.
54,2024-05-30,70.0,42.1,56.5,55.3,0.0,,0.0,0.0,24.2,13.9,13.9,10.0,Partially cloudy,Partly cloudy throughout the day.
45,2024-05-31,75.9,44.9,60.7,59.9,0.0,,0.0,0.0,20.8,13.6,13.6,10.0,Partially cloudy,Partly cloudy throughout the day.
32,2024-06-01,73.0,50.1,61.3,61.3,0.0,,0.0,0.0,19.9,12.5,12.5,10.0,Partially cloudy,Partly cloudy throughout the day.
37,2024-06-02,61.9,56.8,59.9,59.9,0.485,rain,0.0,0.0,24.2,15.0,15.0,10.0,"Rain, Overcast",Cloudy skies throughout the day with rain.
40,2024-06-03,62.8,55.1,58.1,58.1,0.236,rain,0.0,0.0,30.6,15.9,15.9,10.0,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.
19,2024-06-04,72.7,53.0,61.5,61.5,0.04,rain,0.0,0.0,27.2,18.1,18.1,10.0,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.
40,2024-06-05,74.9,53.9,63.7,63.7,0.0,,0.0,0.0,21.9,13.7,13.7,10.0,Partially cloudy,Clearing in the afternoon.
65,2024-06-06,81.0,48.8,65.0,64.7,0.0,,0.0,0.0,20.6,11.0,11.0,10.0,Clear,Clear conditions throughout the day.
61,2024-06-07,84.0,50.1,67.8,67.5,0.0,,0.0,0.0,19.9,13.7,13.7,10.0,Clear,Clear conditions throughout the day.
27,2024-06-08,81.8,54.1,67.3,67.2,0.0,,0.0,0.0,21.9,14.9,14.9,10.0,Partially cloudy,Partly cloudy throughout the day.
50,2024-06-09,79.6,52.1,65.9,65.9,0.0,,0.0,0.0,24.2,12.2,12.2,10.0,Clear,Clear conditions throughout the day.
49,2024-06-10,80.1,48.0,63.3,63.2,0.0,,0.0,0.0,17.7,10.2,10.2,10.0,Partially cloudy,Clearing in the afternoon.
37,2024-06-11,75.3,51.9,62.8,62.8,0.0,,0.0,0.0,24.2,11.5,11.5,10.0,Partially cloudy,Partly cloudy throughout the day.
51,2024-06-12,74.0,44.1,59.2,58.2,0.0,,0.0,0.0,25.3,18.0,18.0,10.0,Clear,Clear conditions throughout the day.
48,2024-06-13,78.6,44.2,60.8,60.6,0.0,,0.0,0.0,25.3,12.8,12.8,10.0,Partially cloudy,Partly cloudy throughout the day.
44,2024-06-14,71.8,38.1,57.9,57.7,0.0,,0.0,0.0,24.2,14.7,14.7,10.0,Partially cloudy,Partly cloudy throughout the day.
50,2024-06-15,66.6,48.8,56.6,56.1,0.086,rain,0.0,0.0,25.3,13.7,13.7,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
44,2024-06-16,62.3,38.2,51.2,51.0,0.092,rain,0.0,0.0,19.2,10.3,10.3,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
47,2024-06-17,65.7,38.8,54.2,54.0,0.001,rain,0.0,0.0,15.0,7.9,7.9,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
36,2024-06-18,74.0,42.2,58.5,58.2,0.0,,0.0,0.0,20.8,12.6,12.6,10.0,Partially cloudy,Clearing in the afternoon.
51,2024-06-19,83.9,43.1,63.8,63.5,0.0,,0.0,0.0,16.1,8.6,8.6,10.0,Partially cloudy,Partly cloudy throughout the day.
56,2024-06-20,87.7,51.2,68.7,68.3,0.007,rain,0.0,0.0,23.0,11.6,11.6,10.0,"Rain, Partially cloudy",Clearing in the afternoon with afternoon rain.
38,2024-06-21,88.8,53.1,70.6,70.0,0.0,,0.0,0.0,23.0,13.9,13.9,10.0,Partially cloudy,Clearing in the afternoon.
44,2024-06-22,87.5,49.0,68.8,68.1,0.0,,0.0,0.0,24.2,15.1,15.1,10.0,Clear,Clear conditions throughout the day.
54,2024-06-23,74.7,55.2,63.6,63.6,0.006,rain,0.0,0.0,19.7,13.9,13.9,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
48,2024-06-24,79.9,47.1,63.3,63.1,0.0,,0.0,0.0,21.9,12.6,12.6,10.0,Clear,Clear conditions throughout the day.
55,2024-06-25,87.9,48.9,69.2,68.7,0.0,,0.0,0.0,15.0,9.2,9.2,10.0,Clear,Clear conditions throughout the day.
42,2024-06-26,70.1,56.0,62.6,62.6,0.0,,0.0,0.0,21.9,13.6,13.6,10.0,Partially cloudy,Partly cloudy throughout the day.
54,2024-06-27,71.8,55.0,62.2,62.2,0.0,,0.0,0.0,16.1,9.2,9.2,10.0,Partially cloudy,Partly cloudy throughout the day.
52,2024-06-28,82.0,48.1,65.4,65.3,0.0,,0.0,0.0,23.0,11.6,11.6,10.0,Partially cloudy,Clearing in the afternoon.
58,2024-06-29,81.9,51.3,68.0,67.9,0.0,,0.0,0.0,26.4,9.4,9.4,10.0,Partially cloudy,Partly cloudy throughout the day.
57,2024-06-30,83.7,59.2,70.1,70.0,0.0,,0.0,0.0,18.3,9.2,9.2,10.0,Partially cloudy,Partly cloudy throughout the day.
66,2024-07-01,84.6,53.4,70.0,69.8,0.0,,0.0,0.0,21.9,12.8,12.8,10.0,Partially cloudy,Partly cloudy throughout the day.
48,2024-07-02,80.8,51.2,66.5,66.4,0.0,,0.0,0.0,26.4,19.0,19.0,10.0,Clear,Clear conditions throughout the day.
50,2024-07-03,83.0,49.9,66.4,65.9,0.0,,0.0,0.0,30.1,17.9,17.9,10.0,Clear,Clear conditions throughout the day.
59,2024-07-04,92.8,55.1,73.7,72.7,0.0,,0.0,0.0,33.3,18.0,18.0,10.0,Clear,Clear conditions throughout the day.
54,2024-07-10,95.7,62.7,78.9,77.5,0.0,,0.0,0.0,26.4,14.1,14.1,10.0,Clear,Clear conditions throughout the day.
27,2024-07-11,89.8,56.9,73.0,72.3,0.0,,0.0,0.0,26.4,19.3,19.3,10.0,Clear,Clear conditions throughout the day.
47,2024-07-12,88.0,50.2,71.2,70.5,0.0,,0.0,0.0,29.6,17.8,17.8,10.0,Clear,Clear conditions throughout the day.
46,2024-07-13,95.9,52.3,75.4,74.7,0.0,,0.0,0.0,23.0,13.2,13.2,10.0,Clear,Clear conditions throughout the day.
49,2024-07-14,94.7,57.9,76.7,75.8,0.0,,0.0,0.0,24.2,15.0,15.0,10.0,Clear,Clear conditions throughout the day.
47,2024-07-15,91.9,54.0,73.6,72.5,0.0,,0.0,0.0,25.3,15.8,15.8,10.0,Partially cloudy,Partly cloudy throughout the day.
56,2024-07-16,96.2,55.9,72.6,72.1,0.094,rain,0.0,0.0,34.3,24.2,24.2,10.0,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.
50,2024-07-17,84.5,56.0,67.1,66.9,0.0,,0.0,0.0,25.3,14.9,14.9,10.0,Partially cloudy,Clearing in the afternoon.
55,2024-07-18,87.8,56.3,70.2,69.6,0.0,,0.0,0.0,20.8,13.9,13.9,10.0,Partially cloudy,Clearing in the afternoon.
53,2024-07-19,92.7,54.7,73.6,72.8,0.0,,0.0,0.0,23.0,12.9,12.9,10.0,Clear,Clear conditions throughout the day.
64,2024-07-20,93.5,57.0,74.5,73.9,0.0,,0.0,0.0,27.7,15.1,15.1,10.0,Partially cloudy,Clearing in the afternoon.
54,2024-07-21,80.8,60.9,69.0,69.0,0.039,rain,0.0,0.0,25.3,15.0,15.0,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
54,2024-07-22,81.9,54.2,67.3,67.2,0.0,,0.0,0.0,21.7,15.1,15.1,10.0,Partially cloudy,Clearing in the afternoon.
46,2024-07-23,84.8,51.4,68.1,67.5,0.0,,0.0,0.0,27.1,16.6,16.6,10.0,Clear,Clear conditions throughout the day.
50,2024-07-24,87.6,50.4,67.9,67.5,0.0,,0.0,0.0,30.5,17.5,17.5,10.0,Clear,Clear conditions throughout the day.
35,2024-07-25,78.1,55.1,65.8,65.8,0.0,,0.0,0.0,31.5,19.3,19.3,10.0,Partially cloudy,Clearing in the afternoon.
49,2024-07-26,83.6,51.9,67.6,67.2,0.0,,0.0,0.0,21.9,15.3,15.3,10.0,Clear,Clear conditions throughout the day.
49,2024-07-27,84.5,50.2,67.4,67.0,0.0,,0.0,0.0,20.8,11.5,11.5,10.0,Clear,Partly cloudy throughout the day.
45,2024-07-28,79.8,57.4,66.5,66.5,0.0,,0.0,0.0,19.7,9.2,9.2,10.0,Partially cloudy,Partly cloudy throughout the day.
32,2024-07-29,74.7,57.8,66.5,66.5,0.014,rain,0.0,0.0,20.4,11.3,11.3,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
45,2024-07-30,82.7,60.2,70.7,70.7,0.0,,0.0,0.0,18.3,12.8,12.8,10.0,Partially cloudy,Partly cloudy throughout the day.
51,2024-07-31,91.1,55.2,73.1,72.8,0.0,,0.0,0.0,21.9,13.9,13.9,10.0,Partially cloudy,Partly cloudy throughout the day.
44,2024-08-02,92.4,62.1,74.9,75.3,0.0,,0.0,0.0,29.9,13.1,13.1,10.0,Partially cloudy,Clearing in the afternoon.
60,2024-08-03,87.1,61.0,72.6,72.3,0.0,,0.0,0.0,21.9,13.5,13.5,10.0,Partially cloudy,Partly cloudy throughout the day.
58,2024-08-04,93.4,57.8,74.2,73.5,0.0,,0.0,0.0,26.4,14.0,14.0,10.0,Partially cloudy,Partly cloudy throughout the day.
37,2024-08-05,90.6,56.9,71.8,71.2,0.0,,0.0,0.0,26.4,13.0,13.0,10.0,Clear,Clear conditions throughout the day.
40,2024-08-06,84.7,50.9,66.7,66.4,0.0,,0.0,0.0,19.7,11.5,11.5,10.0,Clear,Clear conditions throughout the day.
33,2024-08-07,89.1,53.1,70.4,69.9,0.0,,0.0,0.0,24.8,17.0,17.0,10.0,Partially cloudy,Becoming cloudy in the afternoon.
43,2024-08-08,92.5,59.0,74.5,74.3,0.0,,0.0,0.0,28.1,11.0,11.0,10.0,Partially cloudy,Partly cloudy throughout the day.
46,2024-08-09,90.7,56.9,71.6,71.5,0.0,,0.0,0.0,25.3,14.1,14.1,10.0,Partially cloudy,Partly cloudy throughout the day.
46,2024-08-10,90.8,57.1,72.1,71.6,0.0,,0.0,0.0,24.2,14.0,14.0,10.0,Clear,Partly cloudy throughout the day.
38,2024-08-11,86.8,54.3,70.0,69.9,0.0,,0.0,0.0,24.2,14.0,14.0,10.0,Partially cloudy,Partly cloudy throughout the day.
32,2024-08-12,74.7,55.4,63.9,63.9,0.0,,0.0,0.0,19.7,11.7,11.7,10.0,Partially cloudy,Partly cloudy throughout the day.
47,2024-08-13,77.9,55.2,65.1,65.1,0.0,,0.0,0.0,17.2,13.4,13.4,10.0,Partially cloudy,Partly cloudy throughout the day.
55,2024-08-14,83.7,48.8,66.8,66.6,0.0,,0.0,0.0,19.7,14.9,14.9,10.0,Partially cloudy,Partly cloudy throughout the day.
56,2024-08-15,80.7,60.9,68.4,68.4,0.0,,0.0,0.0,13.6,11.6,11.6,10.0,Partially cloudy,Partly cloudy throughout the day.
54,2024-08-16,82.9,61.1,70.0,69.8,0.0,,0.0,0.0,17.2,10.0,10.0,10.0,Partially cloudy,Partly cloudy throughout the day.
56,2024-08-17,75.0,57.1,65.0,65.0,0.426,rain,0.0,0.0,21.0,11.1,11.1,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
34,2024-08-18,77.9,56.9,65.5,65.5,0.0,,0.0,0.0,22.4,13.7,13.7,10.0,Partially cloudy,Partly cloudy throughout the day.
32,2024-08-19,79.9,57.7,67.1,67.1,0.0,,0.0,0.0,20.8,12.5,12.5,10.0,Partially cloudy,Partly cloudy throughout the day.
48,2024-08-20,82.1,52.0,66.4,66.2,0.0,,0.0,0.0,20.8,15.0,15.0,10.0,Partially cloudy,Partly cloudy throughout the day.
37,2024-08-21,76.9,51.9,64.4,64.4,0.0,,0.0,0.0,20.8,12.5,12.5,10.0,Partially cloudy,Partly cloudy throughout the day.
39,2024-08-22,69.8,58.9,63.3,63.3,0.024,rain,0.0,0.0,13.9,10.3,10.3,10.0,"Rain, Overcast",Cloudy skies throughout the day with morning rain.
38,2024-08-23,64.9,51.0,58.0,58.0,0.333,rain,0.0,0.0,24.4,11.2,11.2,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
41,2024-08-24,73.8,51.2,61.7,61.7,0.001,rain,0.0,0.0,13.4,15.8,15.8,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
35,2024-08-25,80.9,48.7,64.4,64.3,0.0,,0.0,0.0,16.1,14.9,14.9,10.0,Clear,Clear conditions throughout the day.
39,2024-08-26,87.2,48.0,67.7,67.2,0.0,,0.0,0.0,23.0,13.0,13.0,10.0,Partially cloudy,Partly cloudy throughout the day.
30,2024-08-27,75.6,53.1,63.4,63.4,0.0,,0.0,0.0,23.0,17.0,17.0,10.0,Partially cloudy,Partly cloudy throughout the day.
36,2024-08-28,78.2,45.0,61.4,60.8,0.0,,0.0,0.0,27.7,17.1,17.1,10.0,Clear,Clear conditions throughout the day.
42,2024-08-29,92.9,45.0,68.3,67.4,0.0,,0.0,0.0,14.8,10.3,10.3,10.0,Clear,Clear conditions throughout the day.
46,2024-08-30,95.0,50.9,72.5,71.7,0.0,,0.0,0.0,15.4,14.6,14.6,10.0,Clear,Clear conditions throughout the day.
47,2024-08-31,94.4,51.9,72.6,71.5,0.0,,0.0,0.0,23.0,12.8,12.8,10.0,Partially cloudy,Clearing in the afternoon.
32,2024-09-01,80.5,56.1,65.6,65.6,0.0,,0.0,0.0,24.2,15.1,15.1,10.0,Partially cloudy,Partly cloudy throughout the day.
37,2024-09-02,68.0,55.8,61.8,61.8,0.0,,0.0,0.0,16.3,11.2,11.2,10.0,Partially cloudy,Partly cloudy throughout the day.
39,2024-09-03,82.1,51.3,67.4,67.1,0.0,,0.0,0.0,30.7,15.8,15.8,10.0,Partially cloudy,Partly cloudy throughout the day.
35,2024-09-04,89.2,55.7,69.7,68.9,0.0,,0.0,0.0,18.8,11.3,11.3,10.0,Partially cloudy,Clearing in the afternoon.
32,2024-09-06,91.9,60.0,75.0,74.6,0.0,,0.0,0.0,18.3,9.5,9.5,15.0,Partially cloudy,Partly cloudy throughout the day.
41,2024-09-07,89.5,60.1,72.5,72.4,0.0,,0.0,0.0,23.0,9.5,9.5,15.0,Partially cloudy,Partly cloudy throughout the day.
38,2024-09-08,89.5,57.0,70.0,70.0,0.0,,0.0,0.0,23.0,13.0,13.0,10.0,Partially cloudy,Clearing in the afternoon.
50,2024-09-09,87.1,49.1,67.6,67.3,0.0,,0.0,0.0,20.8,12.6,12.6,10.0,Partially cloudy,Becoming cloudy in the afternoon.
47,2024-09-10,84.5,53.2,66.6,66.3,0.0,,0.0,0.0,25.3,13.0,13.0,10.0,Partially cloudy,Becoming cloudy in the afternoon.
51,2024-09-11,65.9,54.0,60.2,60.2,0.437,rain,0.0,0.0,22.6,19.8,19.8,10.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
49,2024-09-12,69.2,57.7,62.4,62.4,0.0,,0.0,0.0,12.3,10.1,10.1,10.0,Partially cloudy,Partly cloudy throughout the day.
48,2024-09-13,76.9,46.2,61.2,61.2,0.0,,0.0,0.0,17.2,11.1,11.1,10.0,Partially cloudy,Partly cloudy throughout the day.
61,2024-09-14,75.8,55.0,64.4,64.4,0.0,,0.0,0.0,20.8,12.8,12.8,10.0,Partially cloudy,Partly cloudy throughout the day.
56,2024-09-15,70.9,53.8,61.8,61.8,0.0,,0.0,0.0,39.1,16.7,16.7,10.0,Partially cloudy,Partly cloudy throughout the day.
54,2024-09-16,75.1,48.8,60.9,60.9,0.0,,0.0,0.0,17.7,10.3,10.3,10.0,Partially cloudy,Partly cloudy throughout the day.
35,2024-09-17,65.0,52.7,59.0,59.0,0.234,rain,0.0,0.0,15.7,10.7,10.7,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
47,2024-09-18,74.0,57.7,64.3,64.3,0.049,rain,0.0,0.0,17.4,12.5,12.5,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.
51,2024-09-19,78.2,48.8,61.8,61.8,0.0,,0.0,0.0,21.7,11.3,11.3,10.0,Partially cloudy,Partly cloudy throughout the day.
36,2024-09-20,73.8,46.2,59.6,59.1,0.0,,0.0,0.0,21.9,12.3,12.3,10.0,Partially cloudy,Partly cloudy throughout the day.
43,2024-09-21,77.1,47.7,60.3,59.8,0.0,,0.0,0.0,21.9,16.5,16.5,10.0,Clear,Clear conditions throughout the day.
33,2024-09-22,82.1,46.0,63.1,62.8,0.0,,0.0,0.0,16.6,12.6,12.6,10.0,Partially cloudy,Becoming cloudy in the afternoon.
47,2024-09-23,83.0,51.3,66.7,66.8,0.0,,0.0,0.0,27.7,20.4,20.4,10.0,Partially cloudy,Partly cloudy throughout the day.
51,2024-09-24,91.8,54.0,71.1,71.3,0.0,,0.0,0.0,14.8,9.2,9.2,10.0,Partially cloudy,Partly cloudy throughout the day.
45,2024-09-25,65.7,52.0,60.8,60.8,0.157,rain,0.0,0.0,21.9,12.3,12.3,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
55,2024-09-26,69.9,46.9,57.0,56.8,0.001,rain,0.0,0.0,10.7,8.1,8.1,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
58,2024-09-27,70.2,54.3,61.6,61.6,0.001,rain,0.0,0.0,26.4,20.2,20.2,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
47,2024-09-28,78.0,46.9,59.8,59.8,0.0,,0.0,0.0,21.9,14.1,14.1,10.0,Partially cloudy,Becoming cloudy in the afternoon.
50,2024-09-29,69.0,42.4,54.8,54.2,0.0,,0.0,0.0,28.6,15.8,15.8,10.0,Partially cloudy,Partly cloudy throughout the day.
48,2024-09-30,74.9,42.2,57.4,56.2,0.0,,0.0,0.0,26.4,17.9,17.9,10.0,Clear,Clear conditions throughout the day.
49,2024-10-01,82.1,40.8,59.6,59.2,0.0,,0.0,0.0,14.8,6.7,6.7,10.0,Clear,Clear conditions throughout the day.
